39645049,0.0
39645566,0.0
39646067,0.0
39646604,0.0
39647117,0.0
39647618,-1.0
39648124,-1.0
39648633,-1.0
39649151,-1.0
39649655,-1.0
39650191,-1.0
39650692,-1.0
39651340,-1.0
39651843,-1.0
39652352,-1.0
39652871,-1.0
39653374,-1.0
39653882,-1.0
39654388,-1.0
39654920,1.0
39655423,1.0
39655959,1.0
39656544,-1.0
39657072,-1.0
39657597,-1.0
39658106,1.0
39658613,1.0
39659153,1.0
39659727,1.0
39660304,1.0
39660852,1.0
39661359,1.0
39661886,1.0
39662389,1.0
39662917,1.0
39663507,1.0
39664068,1.0
39664577,1.0
39665146,1.0
39665663,1.0
39666180,1.0
39666696,1.0
39667304,1.0
39667810,1.0
39668362,1.0
39668867,1.0
39669370,1.0
39669950,1.0
39670451,0.0
39670956,0.0
39671467,0.0
39671977,0.0
39672483,0.0
39672985,0.0
39673497,0.0
39674097,0.0
39674613,0.0
39675120,0.0
39675622,0.0
39676155,0.0
39676666,0.0
39677329,0.0
39677870,-1.0
39678392,-1.0
39678916,-1.0
39679423,1.0
39679924,-1.0
39680429,-1.0
39680959,-1.0
39681493,-1.0
39681995,-1.0
39682544,-1.0
39683067,-1.0
39683573,-1.0
39684098,-1.0
39684606,-1.0
39685109,-1.0
39685697,-1.0
39686225,-1.0
39686730,0.0
39687235,0.0
39687749,0.0
39688309,0.0
39688835,0.0
39689342,0.0
39690000,0.0
39690512,0.0
39691222,0.0
39691929,0.0
39692432,0.0
39692954,0.0
39693482,0.0
39693991,0.0
39694507,0.0
39695066,0.0
39695578,0.0
39696087,0.0
39696694,0.0
39697261,0.0
39697767,0.0
39698268,0.0
39698770,0.0
39699275,0.0
39699792,0.0
39700295,-1.0
39700805,-1.0
39701320,-1.0
39701848,-1.0
39702363,-1.0
39702864,-1.0
39703369,-1.0
39703870,-1.0
39704375,-1.0
39704920,-1.0
39705464,-1.0
39705992,0.0
39706505,0.0
39707023,0.0
39707531,0.0
39708064,0.0
39708568,0.0
39709169,0.0
39709720,-1.0
39710242,-1.0
39710783,-1.0
39711379,-1.0
39711898,-1.0
39712399,-1.0
39712901,-1.0
39713452,0.0
39713953,-1.0
39714457,-1.0
39714971,-1.0
39715472,-1.0
39715973,0.0
39716488,-1.0
39717030,1.0
39717541,1.0
39718074,1.0
39718593,1.0
39719100,1.0
39719601,1.0
39720107,1.0
39720635,1.0
39721312,1.0
39721864,1.0
39722365,1.0
39722872,1.0
39723375,1.0
39723876,1.0
39724378,1.0
39724879,1.0
39725514,1.0
39726017,0.0
39726524,0.0
39727025,0.0
39727528,0.0
39728070,0.0
39728597,0.0
39729101,0.0
39729609,0.0
39730110,0.0
39730611,0.0
39731112,0.0
39731706,0.0
39732210,0.0
39732716,0.0
39733224,0.0
39733855,0.0
39734381,0.0
39735158,0.0
39735660,1.0
39736167,1.0
39736689,1.0
39737368,1.0
39737920,0.0
39738435,0.0
39739048,0.0
39739582,0.0
39740100,0.0
39740658,0.0
39741206,0.0
39742002,-1.0
39742507,-1.0
39743107,-1.0
39743651,0.0
39744166,0.0
39744672,0.0
39745216,0.0
39745802,0.0
39746427,0.0
39747369,0.0
39747876,0.0
39748404,0.0
39748905,0.0
39749424,0.0
39749927,0.0
39750428,0.0
39750929,0.0
39751430,0.0
39752024,0.0
39752536,0.0
39753068,0.0
39753651,0.0
39754267,0.0
39754866,0.0
39755371,0.0
39755892,0.0
39756605,0.0
39757144,0.0
39757652,0.0
39758156,0.0
39758662,0.0
39759186,0.0
39759706,0.0
39760259,0.0
39760796,0.0
39761331,0.0
39761868,0.0
39762370,0.0
39762875,0.0
39763472,0.0
39763979,0.0
39764570,0.0
39765109,0.0
39765610,0.0
39766112,0.0
39766616,0.0
39767175,0.0
39767712,0.0
39768213,0.0
39768770,0.0
39769307,0.0
39769808,0.0
39770319,0.0
39770852,0.0
39771353,0.0
39771868,0.0
39772378,0.0
39773231,0.0
39773767,0.0
39774433,0.0
39775132,0.0
39775673,0.0
39776436,0.0
39776948,0.0
39777506,0.0
39778287,0.0
39778794,0.0
39779351,0.0
39779855,0.0
39780356,0.0
39780859,0.0
39781430,0.0
39781963,0.0
39782489,0.0
39782996,0.0
39783514,0.0
39784015,0.0
39784688,0.0
39785239,0.0
39785740,0.0
39786287,0.0
39786859,0.0
39787369,0.0
39787872,0.0
39788379,0.0
39788880,0.0
39789461,0.0
39790072,0.0
39790610,0.0
39791343,0.0
39791853,0.0
39792368,0.0
39792874,0.0
39793406,0.0
39793943,0.0
39794454,0.0
39794957,0.0
39795459,0.0
39795970,0.0
39796606,0.0
39797206,0.0
39797732,0.0
39798242,0.0
39798780,0.0
39799446,0.0
39799971,0.0
39800480,0.0
39801267,0.0
39801769,0.0
39802274,0.0
39802859,0.0
39803506,0.0
39804276,0.0
39804926,0.0
39805450,0.0
39806020,0.0
39806542,-1.0
39807069,-1.0
39807572,-1.0
39808077,-1.0
39808925,-1.0
39809472,-1.0
39810050,-1.0
39810552,-1.0
39811120,-1.0
39811621,-1.0
39812180,-1.0
39812871,-1.0
39813392,-1.0
39814054,-1.0
39814561,-1.0
39815074,-1.0
39815666,-1.0
39816297,-1.0
39816918,-1.0
39817480,-1.0
39818033,-1.0
39818669,-1.0
39819170,-1.0
39819743,-1.0
39820320,-1.0
39820923,-1.0
39821512,-1.0
39822154,-1.0
39822718,-1.0
39823246,-1.0
39823770,-1.0
39824271,-1.0
39824772,-1.0
39825284,-1.0
39825837,-1.0
39826363,-1.0
39826871,-1.0
39827372,-1.0
39827905,-1.0
39828407,-1.0
39828969,-1.0
39829869,-1.0
39830372,-1.0
39830881,-1.0
39831469,-1.0
39832173,-1.0
39832674,-1.0
39833179,-1.0
39833785,-1.0
39834286,-1.0
39834882,-1.0
39835476,-1.0
39836108,-1.0
39837272,-1.0
39837776,-1.0
39838349,-1.0
39838933,-1.0
39839846,-1.0
39840404,-1.0
39840947,-1.0
39841471,-1.0
39842011,-1.0
39842578,-1.0
39843082,-1.0
39843682,-1.0
39844201,-1.0
39845263,-1.0
39845801,-1.0
39846357,-1.0
39846864,-1.0
39847627,-1.0
39848154,-1.0
39848769,-1.0
39849275,-1.0
39849778,-1.0
39850285,-1.0
39850839,-1.0
39851361,-1.0
39851862,-1.0
39852373,-1.0
39852875,-1.0
39853572,-1.0
39854075,-1.0
39854722,-1.0
39855255,-1.0
39855812,-1.0
39856324,-1.0
39856859,-1.0
39857366,-1.0
39858020,-1.0
39858641,-1.0
39859150,-1.0
39859673,-1.0
39860174,-1.0
39860764,-1.0
39861294,0.0
39861843,0.0
39862357,0.0
39862870,0.0
39863375,0.0
39864071,0.0
39864603,0.0
39865277,0.0
39865790,0.0
39866345,0.0
39867017,0.0
39867575,0.0
39868135,0.0
39868712,0.0
39869426,-1.0
39870085,-1.0
39870646,-1.0
39871173,-1.0
39871783,-1.0
39872323,0.0
39872828,0.0
39873359,0.0
39873860,-1.0
39874606,-1.0
39875109,-1.0
39875665,-1.0
39876215,-1.0
39876722,1.0
39877299,1.0
39877800,1.0
39878475,1.0
39879317,1.0
39879818,1.0
39880371,1.0
39880880,1.0
39881392,1.0
39881909,1.0
39882423,1.0
39882977,1.0
39883478,0.0
39883979,0.0
39884497,0.0
39885074,0.0
39885601,0.0
39886134,0.0
39886637,0.0
39887142,0.0
39887648,0.0
39888297,0.0
39889070,0.0
39889573,0.0
39890175,0.0
39890867,0.0
39891387,0.0
39892069,0.0
39892574,0.0
39893075,0.0
39893683,0.0
39894235,0.0
39894743,0.0
39895313,0.0
39896176,0.0
39896874,0.0
39897417,0.0
39897921,0.0
39898511,0.0
39899238,0.0
39899829,0.0
39900373,0.0
39900874,0.0
39901388,0.0
39901955,0.0
39902609,0.0
39903111,0.0
39903805,0.0
39904339,0.0
39904911,0.0
39905541,0.0
39906050,0.0
39906565,0.0
39907071,0.0
39907625,0.0
39908220,0.0
39908873,0.0
39909571,0.0
39910072,0.0
39910599,0.0
39911102,0.0
39911619,0.0
39912121,0.0
39912622,0.0
39913172,0.0
39913868,0.0
39914485,0.0
39915070,0.0
39915621,0.0
39916159,0.0
39916664,0.0
39917175,0.0
39917711,0.0
39918270,0.0
39918879,0.0
39919722,0.0
39920239,0.0
39920813,0.0
39921345,0.0
39921879,0.0
39922477,0.0
39923032,0.0
39923574,0.0
39924087,0.0
39924639,0.0
39925154,0.0
39925669,0.0
39926238,0.0
39926746,0.0
39927296,0.0
39927869,0.0
39928372,0.0
39929208,0.0
39929748,0.0
39930332,0.0
39930844,0.0
39931488,-1.0
39932021,-1.0
39932522,-1.0
39933025,-1.0
39933586,-1.0
39934290,-1.0
39935270,-1.0
39935775,-1.0
39936378,-1.0
39936884,-1.0
39937435,-1.0
39937971,-1.0
39938504,-1.0
39939106,-1.0
39939708,-1.0
39940269,-1.0
39940827,-1.0
39941405,-1.0
39941911,-1.0
39942522,-1.0
39943149,-1.0
39943657,-1.0
39944160,-1.0
39944747,-1.0
39945533,-1.0
39946084,-1.0
39946604,-1.0
39947117,-1.0
39947647,-1.0
39948157,-1.0
39948818,-1.0
39949354,-1.0
39950027,-1.0
39950615,-1.0
39951117,-1.0
39951682,-1.0
39952245,-1.0
39952750,-1.0
39953331,-1.0
39953856,-1.0
39954363,-1.0
39954920,-1.0
39955494,1.0
39956050,1.0
39956571,1.0
39957085,1.0
39957697,1.0
39958383,1.0
39958951,1.0
39959606,1.0
39960179,1.0
39960768,1.0
39961269,0.0
39961773,0.0
39962357,0.0
39963105,0.0
39963673,0.0
39964188,0.0
39964694,0.0
39965261,0.0
39965766,0.0
39966297,0.0
39967240,0.0
39967923,0.0
39968482,0.0
39969025,0.0
39969527,0.0
39970046,0.0
39970592,0.0
39971109,0.0
39971640,0.0
39972207,0.0
39972869,0.0
39973845,0.0
39974498,0.0
39975102,0.0
39975677,0.0
39976337,0.0
39976854,0.0
39977422,0.0
39977950,0.0
39978576,0.0
39979080,0.0
39979599,0.0
39980220,0.0
39980793,1.0
39981336,-1.0
39981852,-1.0
39982357,0.0
39982859,-1.0
39983380,1.0
39984052,1.0
39984637,1.0
39985138,1.0
39985662,1.0
39986164,1.0
39986735,1.0
39987239,1.0
39987741,1.0
39988264,1.0
39988806,1.0
39989323,1.0
39989840,1.0
39990355,1.0
39990884,1.0
39991389,1.0
39991901,1.0
39992478,1.0
39993016,1.0
39993569,1.0
39994073,1.0
39994574,1.0
39995235,1.0
39995823,-1.0
39996325,-1.0
39996873,-1.0
39997565,-1.0
39998081,-1.0
39998582,-1.0
39999126,-1.0
39999667,-1.0
40000265,-1.0
40000770,-1.0
40001318,-1.0
40002104,-1.0
40002708,-1.0
40003248,-1.0
40003847,-1.0
40004355,-1.0
40004880,-1.0
40005385,-1.0
40005889,-1.0
40006409,-1.0
40007010,-1.0
40007581,-1.0
40008082,-1.0
40008602,-1.0
40009109,-1.0
40009644,0.0
40010149,-1.0
40010679,-1.0
40011282,-1.0
40011907,-1.0
40012473,-1.0
40012977,-1.0
40013565,-1.0
40014067,-1.0
40014600,-1.0
40015126,-1.0
40015660,-1.0
40016230,-1.0
40016772,-1.0
40017333,-1.0
40018065,-1.0
40018577,-1.0
40019204,-1.0
40019748,0.0
40020275,0.0
40020805,0.0
40021313,-1.0
40021839,-1.0
40022491,-1.0
40023000,-1.0
40023522,-1.0
40024087,-1.0
40024606,-1.0
40025148,0.0
40025730,0.0
40026269,0.0
40026770,0.0
40027286,0.0
40027968,0.0
40028476,0.0
40029007,0.0
40029543,0.0
40030045,0.0
40030561,1.0
40031185,1.0
40031726,1.0
40032269,1.0
40032770,1.0
40033288,1.0
40033891,0.0
40034404,0.0
40034968,0.0
40035647,0.0
40036156,0.0
40036718,0.0
40037269,0.0
40037794,0.0
40038373,0.0
40038925,0.0
40039447,0.0
40039968,0.0
